"Chr","Start","End","Value"
"6",11000001,12000000,257
"6",12000001,13000000,148
"6",13000001,14000000,272
"6",14000001,15000000,408
"6",15000001,16000000,323
"6",16000001,17000000,216
"6",17000001,18000000,235
"6",18000001,19000000,249
"6",19000001,20000000,211
"6",20000001,21000000,222
"6",21000001,22000000,212
"6",22000001,23000000,225
"6",23000001,24000000,272
"6",24000001,25000000,213
"6",25000001,26000000,240
"6",26000001,27000000,368
"6",27000001,28000000,428
"6",28000001,29000000,317
"6",29000001,30000000,318
"6",30000001,31000000,274
"6",31000001,32000000,254
"6",32000001,33000000,226
"6",33000001,34000000,276
"6",34000001,35000000,131
"6",35000001,36000000,206
"6",36000001,37000000,194
"6",37000001,38000000,223
"6",38000001,39000000,170
"6",39000001,40000000,236
"6",40000001,41000000,413
"6",41000001,42000000,178
"6",42000001,43000000,153
"6",43000001,44000000,107
"6",44000001,45000000,223
"6",45000001,46000000,156
"6",46000001,47000000,195
"6",47000001,48000000,225
"6",48000001,49000000,267
"6",49000001,50000000,280
"6",50000001,51000000,185
"6",51000001,52000000,189
"6",52000001,53000000,261
"6",53000001,54000000,204
"6",54000001,55000000,198
"6",55000001,56000000,170
"6",56000001,57000000,201
"6",57000001,58000000,232
"6",58000001,59000000,133
"6",59000001,60000000,0
"6",60000001,61000000,220
"6",61000001,62000000,192
"6",62000001,63000000,252
"6",63000001,64000000,306
"6",64000001,65000000,238
"6",65000001,66000000,321
"6",66000001,67000000,339
"6",67000001,68000000,289
"6",68000001,69000000,225
"6",69000001,70000000,241
"6",70000001,71000000,179
"6",71000001,72000000,255
"6",72000001,73000000,131
"6",73000001,74000000,183
"6",74000001,75000000,230
"6",75000001,76000000,179
"6",76000001,77000000,287
"6",77000001,78000000,284
"6",78000001,79000000,310
"6",79000001,80000000,301
"6",80000001,81000000,246
"6",81000001,82000000,237
"6",82000001,83000000,249
"6",83000001,84000000,217
"6",84000001,85000000,271
"6",85000001,86000000,303
"6",86000001,87000000,339
"6",87000001,88000000,226
"6",88000001,89000000,254
"6",89000001,90000000,238
"6",90000001,91000000,207
"6",91000001,92000000,298
"6",92000001,93000000,267
"6",93000001,94000000,276
"6",94000001,95000000,234
"6",95000001,96000000,262
"6",96000001,97000000,268
"6",97000001,98000000,164
"6",98000001,99000000,177
"6",99000001,100000000,216
"6",100000001,101000000,180
"6",101000001,102000000,200
"6",102000001,103000000,302
"6",103000001,104000000,265
"6",104000001,105000000,238
"6",105000001,106000000,175
"6",106000001,107000000,252
"6",107000001,108000000,201
"6",108000001,109000000,173
"6",109000001,110000000,248
"6",110000001,111000000,304
"6",111000001,112000000,198
"6",112000001,113000000,244
"6",113000001,114000000,250
"6",114000001,115000000,273
"6",115000001,116000000,252
"6",116000001,117000000,162
"6",117000001,118000000,299
"6",118000001,119000000,245
"6",119000001,120000000,277
"6",120000001,121000000,270
"6",121000001,122000000,269
"6",122000001,123000000,291
"6",123000001,124000000,251
"6",124000001,125000000,230
"6",125000001,126000000,253
"6",126000001,127000000,231
"6",127000001,128000000,244
"6",128000001,129000000,190
"6",129000001,130000000,160
"6",130000001,131000000,234
"6",131000001,132000000,302
"6",132000001,133000000,217
"6",133000001,134000000,209
"6",134000001,135000000,259
"6",135000001,136000000,212
"6",136000001,137000000,156
"6",137000001,138000000,338
"6",138000001,139000000,216
"6",139000001,140000000,231
"6",140000001,141000000,326
"6",141000001,142000000,375
"6",142000001,143000000,234
"6",143000001,144000000,215
"6",144000001,145000000,249
"6",145000001,146000000,383
"6",146000001,147000000,311
"6",147000001,148000000,217
"6",148000001,149000000,239
"6",149000001,150000000,198
"6",150000001,151000000,264
"6",151000001,152000000,192
"6",152000001,153000000,198
"6",153000001,154000000,383
"6",154000001,155000000,223
"6",155000001,156000000,188
"6",156000001,157000000,208
"6",157000001,158000000,230
"6",158000001,159000000,215
"6",159000001,160000000,302
"6",160000001,161000000,281
"6",161000001,162000000,238
"6",162000001,163000000,188
"6",163000001,164000000,220
"6",164000001,165000000,355
"6",165000001,166000000,252
"6",166000001,167000000,275
"6",167000001,168000000,233
"6",168000001,169000000,226
"6",169000001,170000000,281
"6",170000001,170805979,165
"7",1,1000000,182
"7",1000001,2000000,169
"7",2000001,3000000,139
"7",3000001,4000000,254
"7",4000001,5000000,332
"7",5000001,6000000,172
"7",6000001,7000000,236
"7",7000001,8000000,242
"7",8000001,9000000,181
"7",9000001,10000000,256
"7",10000001,11000000,282
"7",11000001,12000000,250
"7",12000001,13000000,283
"7",13000001,14000000,251
"7",14000001,15000000,223
"7",15000001,16000000,247
"7",16000001,17000000,256
"7",17000001,18000000,218
"7",18000001,19000000,126
"7",19000001,20000000,181
"7",20000001,21000000,228
"7",21000001,22000000,236
"7",22000001,23000000,316
"7",23000001,24000000,239
"7",24000001,25000000,264
"7",25000001,26000000,281
"7",26000001,27000000,228
"7",27000001,28000000,144
"7",28000001,29000000,149
"7",29000001,30000000,224
"7",30000001,31000000,264
"7",31000001,32000000,226
"7",32000001,33000000,303
"7",33000001,34000000,229
"7",34000001,35000000,282
"7",35000001,36000000,192
"7",36000001,37000000,251
"7",37000001,38000000,206
"7",38000001,39000000,208
"7",39000001,40000000,217
"7",40000001,41000000,188
"7",41000001,42000000,253
"7",42000001,43000000,264
"7",43000001,44000000,292
"7",44000001,45000000,201
"7",45000001,46000000,271
"7",46000001,47000000,290
"7",47000001,48000000,217
"7",48000001,49000000,314
"7",49000001,50000000,291
"7",50000001,51000000,228
"7",51000001,52000000,231
"7",52000001,53000000,355
"7",53000001,54000000,319
"7",54000001,55000000,265
"7",55000001,56000000,285
"7",56000001,57000000,225
"7",57000001,58000000,245
"7",58000001,59000000,10
"7",59000001,60000000,0
"7",60000001,61000000,31
"7",61000001,62000000,31
"7",62000001,63000000,52
"7",63000001,64000000,240
"7",64000001,65000000,311
"7",65000001,66000000,218
"7",66000001,67000000,224
"7",67000001,68000000,526
"7",68000001,69000000,514
"7",69000001,70000000,301
"7",70000001,71000000,170
"7",71000001,72000000,422
"7",72000001,73000000,304
"7",73000001,74000000,175
"7",74000001,75000000,162
"7",75000001,76000000,189
"7",76000001,77000000,229
"7",77000001,78000000,175
"7",78000001,79000000,145
"7",79000001,80000000,259
"7",80000001,81000000,247
"7",81000001,82000000,255
"7",82000001,83000000,263
"7",83000001,84000000,231
"7",84000001,85000000,208
"7",85000001,86000000,213
"7",86000001,87000000,228
"7",87000001,88000000,201
"7",88000001,89000000,221
"7",89000001,90000000,250
"7",90000001,91000000,247
"7",91000001,92000000,181
"7",92000001,93000000,151
"7",93000001,94000000,237
"7",94000001,95000000,281
"7",95000001,96000000,221
"7",96000001,97000000,173
"7",97000001,98000000,305
"7",98000001,99000000,299
"7",99000001,100000000,212
"7",100000001,101000000,164
"7",101000001,102000000,208
"7",102000001,103000000,138
"7",103000001,104000000,110
"7",104000001,105000000,284
"7",105000001,106000000,140
"7",106000001,107000000,355
"7",107000001,108000000,174
"7",108000001,109000000,237
"7",109000001,110000000,316
"7",110000001,111000000,266
"7",111000001,112000000,252
"7",112000001,113000000,221
"7",113000001,114000000,275
"7",114000001,115000000,195
"7",115000001,116000000,240
"7",116000001,117000000,244
"7",117000001,118000000,157
"7",118000001,119000000,312
"7",119000001,120000000,298
"7",120000001,121000000,241
"7",121000001,122000000,268
"7",122000001,123000000,235
"7",123000001,124000000,298
"7",124000001,125000000,305
"7",125000001,126000000,352
"7",126000001,127000000,238
"7",127000001,128000000,166
"7",128000001,129000000,173
"7",129000001,130000000,156
"7",130000001,131000000,186
"7",131000001,132000000,265
"7",132000001,133000000,171
"7",133000001,134000000,178
"7",134000001,135000000,296
"7",135000001,136000000,203
"7",136000001,137000000,243
"7",137000001,138000000,208
"7",138000001,139000000,424
"7",139000001,140000000,212
"7",140000001,141000000,197
"7",141000001,142000000,227
"7",142000001,143000000,201
"7",143000001,144000000,230
"7",144000001,145000000,262
"7",145000001,146000000,338
"7",146000001,147000000,179
"7",147000001,148000000,271
"7",148000001,149000000,296
"7",149000001,150000000,267
"7",150000001,151000000,314
"7",151000001,152000000,248
"7",152000001,153000000,236
"7",153000001,154000000,414
"7",154000001,155000000,214
"7",155000001,156000000,322
"7",156000001,157000000,220
"7",157000001,158000000,229
"7",158000001,159000000,196
"7",159000001,159345973,131
"8",1,1000000,238
"8",1000001,2000000,134
"8",2000001,3000000,236
"8",3000001,4000000,144
"8",4000001,5000000,135
"8",5000001,6000000,303
"8",6000001,7000000,304
"8",7000001,8000000,232
"8",8000001,9000000,299
"8",9000001,10000000,302
"8",10000001,11000000,224
"8",11000001,12000000,212
"8",12000001,13000000,259
"8",13000001,14000000,256
"8",14000001,15000000,207
"8",15000001,16000000,333
"8",16000001,17000000,300
"8",17000001,18000000,176
"8",18000001,19000000,305
"8",19000001,20000000,247
"8",20000001,21000000,317
"8",21000001,22000000,295
"8",22000001,23000000,125
"8",23000001,24000000,310
"8",24000001,25000000,261
"8",25000001,26000000,171
"8",26000001,27000000,291
"8",27000001,28000000,253
"8",28000001,29000000,205
"8",29000001,30000000,274
"8",30000001,31000000,333
"8",31000001,32000000,251
"8",32000001,33000000,196
"8",33000001,34000000,343
"8",34000001,35000000,331
"8",35000001,36000000,200
"8",36000001,37000000,326
"8",37000001,38000000,227
"8",38000001,39000000,202
"8",39000001,40000000,318
"8",40000001,41000000,282
"8",41000001,42000000,246
"8",42000001,43000000,230
"8",43000001,44000000,189
"8",44000001,45000000,0
"8",45000001,46000000,1
"8",46000001,47000000,139
"8",47000001,48000000,167
"8",48000001,49000000,210
"8",49000001,50000000,371
"8",50000001,51000000,210
"8",51000001,52000000,300
"8",52000001,53000000,315
"8",53000001,54000000,323
"8",54000001,55000000,177
"8",55000001,56000000,192
"8",56000001,57000000,276
"8",57000001,58000000,329
"8",58000001,59000000,213
"8",59000001,60000000,172
"8",60000001,61000000,223
"8",61000001,62000000,289
"8",62000001,63000000,242
"8",63000001,64000000,322
"8",64000001,65000000,198
"8",65000001,66000000,285
"8",66000001,67000000,209
"8",67000001,68000000,278
"8",68000001,69000000,288
"8",69000001,70000000,214
"8",70000001,71000000,164
"8",71000001,72000000,190
"8",72000001,73000000,263
"8",73000001,74000000,215
"8",74000001,75000000,288
"8",75000001,76000000,252
"8",76000001,77000000,194
"8",77000001,78000000,244
"8",78000001,79000000,225
"8",79000001,80000000,327
"8",80000001,81000000,212
"8",81000001,82000000,274
"8",82000001,83000000,284
"8",83000001,84000000,326
"8",84000001,85000000,219
"8",85000001,86000000,195
"8",86000001,87000000,263
"8",87000001,88000000,356
"8",88000001,89000000,224
"8",89000001,90000000,291
"8",90000001,91000000,283
"8",91000001,92000000,249
"8",92000001,93000000,185
"8",93000001,94000000,262
"8",94000001,95000000,257
"8",95000001,96000000,290
"8",96000001,97000000,229
"8",97000001,98000000,297
"8",98000001,99000000,222
"8",99000001,100000000,150
"8",100000001,101000000,224
"8",101000001,102000000,257
"8",102000001,103000000,350
"8",103000001,104000000,249
"8",104000001,105000000,266
"8",105000001,106000000,194
"8",106000001,107000000,285
"8",107000001,108000000,239
"8",108000001,109000000,260
"8",109000001,110000000,242
"8",110000001,111000000,339
"8",111000001,112000000,380
"8",112000001,113000000,255
"8",113000001,114000000,302
"8",114000001,115000000,298
"8",115000001,116000000,246
"8",116000001,117000000,265
"8",117000001,118000000,285
"8",118000001,119000000,272
"8",119000001,120000000,259
"8",120000001,121000000,233
"8",121000001,122000000,307
"8",122000001,123000000,357
"8",123000001,124000000,285
"8",124000001,125000000,338
"8",125000001,126000000,301
"8",126000001,127000000,383
"8",127000001,128000000,254
"8",128000001,129000000,262
"8",129000001,130000000,267
"8",130000001,131000000,305
"8",131000001,132000000,374
"8",132000001,133000000,313
"8",133000001,134000000,346
"8",134000001,135000000,341
"8",135000001,136000000,398
"8",136000001,137000000,392
"8",137000001,138000000,370
"8",138000001,139000000,287
"8",139000001,140000000,344
"8",140000001,141000000,119
"8",141000001,142000000,202
"8",142000001,143000000,340
"8",143000001,144000000,342
"8",144000001,145000000,240
"8",145000001,145138636,39
"9",1,1000000,162
"9",1000001,2000000,300
"9",2000001,3000000,313
"9",3000001,4000000,201
"9",4000001,5000000,178
"9",5000001,6000000,175
"9",6000001,7000000,270
"9",7000001,8000000,310
"9",8000001,9000000,136
"9",9000001,10000000,235
"9",10000001,11000000,231
"9",11000001,12000000,325
"9",12000001,13000000,331
"9",13000001,14000000,208
"9",14000001,15000000,140
"9",15000001,16000000,236
"9",16000001,17000000,192
"9",17000001,18000000,223
"9",18000001,19000000,143
"9",19000001,20000000,198
"9",20000001,21000000,201
"9",21000001,22000000,253
"9",22000001,23000000,251
"9",23000001,24000000,227
"9",24000001,25000000,254
"9",25000001,26000000,277
"9",26000001,27000000,242
"9",27000001,28000000,208
"9",28000001,29000000,192
"9",29000001,30000000,269
"9",30000001,31000000,330
"9",31000001,32000000,258
"9",32000001,33000000,302
"9",33000001,34000000,237
"9",34000001,35000000,183
"9",35000001,36000000,254
"9",36000001,37000000,197
"9",37000001,38000000,122
"9",38000001,39000000,351
"9",39000001,40000000,328
"9",40000001,41000000,285
"9",41000001,42000000,260
"9",42000001,43000000,356
"9",43000001,44000000,64
"9",44000001,45000000,0
"9",45000001,46000000,0
"9",46000001,47000000,0
"9",47000001,48000000,0
"9",48000001,49000000,0
"9",49000001,50000000,0
"9",50000001,51000000,0
"9",51000001,52000000,0
"9",52000001,53000000,0
"9",53000001,54000000,0
"9",54000001,55000000,0
"9",55000001,56000000,0
"9",56000001,57000000,0
"9",57000001,58000000,0
"9",58000001,59000000,0
"9",59000001,60000000,0
"9",60000001,61000000,69
"9",61000001,62000000,205
"9",62000001,63000000,267
"9",63000001,64000000,166
"9",64000001,65000000,222
"9",65000001,66000000,174
"9",66000001,67000000,347
"9",67000001,68000000,254
"9",68000001,69000000,152
"9",69000001,70000000,304
"9",70000001,71000000,196
"9",71000001,72000000,195
"9",72000001,73000000,284
"9",73000001,74000000,288
"9",74000001,75000000,196
"9",75000001,76000000,303
"9",76000001,77000000,273
"9",77000001,78000000,205
"9",78000001,79000000,363
"9",79000001,80000000,271
"9",80000001,81000000,257
"9",81000001,82000000,280
"9",82000001,83000000,280
"9",83000001,84000000,227
"9",84000001,85000000,282
"9",85000001,86000000,310
"9",86000001,87000000,313
"9",87000001,88000000,321
"9",88000001,89000000,446
"9",89000001,90000000,315
"9",90000001,91000000,339
"9",91000001,92000000,317
"9",92000001,93000000,228
"9",93000001,94000000,239
"9",94000001,95000000,283
"9",95000001,96000000,257
"9",96000001,97000000,278
"9",97000001,98000000,239
"9",98000001,99000000,270
"9",99000001,100000000,230
"9",100000001,101000000,256
"9",101000001,102000000,281
"9",102000001,103000000,314
"9",103000001,104000000,317
"9",104000001,105000000,230
"9",105000001,106000000,225
"9",106000001,107000000,186
"9",107000001,108000000,272
"9",108000001,109000000,229
"9",109000001,110000000,209
"9",110000001,111000000,236
"9",111000001,112000000,246
"9",112000001,113000000,233
"9",113000001,114000000,198
"9",114000001,115000000,258
"9",115000001,116000000,298
"9",116000001,117000000,167
"9",117000001,118000000,217
"9",118000001,119000000,279
"9",119000001,120000000,226
"9",120000001,121000000,226
"9",121000001,122000000,199
"9",122000001,123000000,192
"9",123000001,124000000,79
"9",124000001,125000000,128
"9",125000001,126000000,121
"9",126000001,127000000,230
"9",127000001,128000000,119
"9",128000001,129000000,98
"9",129000001,130000000,178
"9",130000001,131000000,144
"9",131000001,132000000,160
"9",132000001,133000000,163
"9",133000001,134000000,191
"9",134000001,135000000,184
"9",135000001,136000000,299
"9",136000001,137000000,142
"9",137000001,138000000,168
"9",138000001,138394717,84
"10",1,1000000,183
"10",1000001,2000000,147
"10",2000001,3000000,259
"10",3000001,4000000,229
"10",4000001,5000000,265
"10",5000001,6000000,310
"10",6000001,7000000,279
"10",7000001,8000000,174
"10",8000001,9000000,142
"10",9000001,10000000,263
"10",10000001,11000000,268
"10",11000001,12000000,180
"10",12000001,13000000,182
"10",13000001,14000000,200
"10",14000001,15000000,269
"10",15000001,16000000,215
"10",16000001,17000000,271
"10",17000001,18000000,287
"10",18000001,19000000,248
"10",19000001,20000000,225
"10",20000001,21000000,219
"10",21000001,22000000,262
"10",22000001,23000000,199
"10",23000001,24000000,311
"10",24000001,25000000,159
"10",25000001,26000000,260
"10",26000001,27000000,247
"10",27000001,28000000,205
"10",28000001,29000000,241
"10",29000001,30000000,319
"10",30000001,31000000,275
"10",31000001,32000000,238
"10",32000001,33000000,260
"10",33000001,34000000,297
"10",34000001,35000000,162
"10",35000001,36000000,186
"10",36000001,37000000,190
"10",37000001,38000000,225
"10",38000001,39000000,189
"10",39000001,40000000,25
"10",40000001,41000000,0
"10",41000001,42000000,1
"10",42000001,43000000,230
"10",43000001,44000000,253
"10",44000001,45000000,219
"10",45000001,46000000,211
"10",46000001,47000000,304
"10",47000001,48000000,284
"10",48000001,49000000,246
"10",49000001,50000000,204
"10",50000001,51000000,186
"10",51000001,52000000,147
"10",52000001,53000000,253
"10",53000001,54000000,336
"10",54000001,55000000,269
"10",55000001,56000000,290
"10",56000001,57000000,328
"10",57000001,58000000,348
"10",58000001,59000000,285
"10",59000001,60000000,248
"10",60000001,61000000,126
"10",61000001,62000000,225
"10",62000001,63000000,227
"10",63000001,64000000,242
"10",64000001,65000000,324
"10",65000001,66000000,343
"10",66000001,67000000,176
"10",67000001,68000000,215
"10",68000001,69000000,147
"10",69000001,70000000,244
"10",70000001,71000000,225
"10",71000001,72000000,206
"10",72000001,73000000,145
"10",73000001,74000000,121
"10",74000001,75000000,142
"10",75000001,76000000,213
"10",76000001,77000000,174
"10",77000001,78000000,160
"10",78000001,79000000,282
"10",79000001,80000000,172
"10",80000001,81000000,331
"10",81000001,82000000,267
"10",82000001,83000000,168
"10",83000001,84000000,319
"10",84000001,85000000,340
"10",85000001,86000000,240
"10",86000001,87000000,234
"10",87000001,88000000,235
"10",88000001,89000000,203
"10",89000001,90000000,310
"10",90000001,91000000,369
"10",91000001,92000000,242
"10",92000001,93000000,160
"10",93000001,94000000,298
"10",94000001,95000000,210
"10",95000001,96000000,179
"10",96000001,97000000,201
"10",97000001,98000000,157
"10",98000001,99000000,172
"10",99000001,100000000,140
"10",100000001,101000000,155
"10",101000001,102000000,107
"10",102000001,103000000,110
"10",103000001,104000000,158
"10",104000001,105000000,196
"10",105000001,106000000,262
"10",106000001,107000000,269
"10",107000001,108000000,297
"10",108000001,109000000,327
"10",109000001,110000000,282
"10",110000001,111000000,131
"10",111000001,112000000,307
"10",112000001,113000000,182
"10",113000001,114000000,214
"10",114000001,115000000,185
"10",115000001,116000000,250
"10",116000001,117000000,172
"10",117000001,118000000,250
"10",118000001,119000000,298
"10",119000001,120000000,221
"10",120000001,121000000,334
"10",121000001,122000000,214
"10",122000001,123000000,206
"10",123000001,124000000,302
"10",124000001,125000000,196
"10",125000001,126000000,195
"10",126000001,127000000,211
"10",127000001,128000000,186
"10",128000001,129000000,153
"10",129000001,130000000,89
"10",130000001,131000000,320
"10",131000001,132000000,241
"10",132000001,133000000,214
"10",133000001,133797422,153
"11",1,1000000,230
"11",1000001,2000000,178
"11",2000001,3000000,201
"11",3000001,4000000,239
"11",4000001,5000000,260
"11",5000001,6000000,183
"11",6000001,7000000,326
"11",7000001,8000000,254
"11",8000001,9000000,153
"11",9000001,10000000,177
"11",10000001,11000000,281
"11",11000001,12000000,274
"11",12000001,13000000,196
"11",13000001,14000000,262
"11",14000001,15000000,251
"11",15000001,16000000,275
"11",16000001,17000000,101
"11",17000001,18000000,154
"11",18000001,19000000,229
"11",19000001,20000000,180
"11",20000001,21000000,268
"11",21000001,22000000,271
"11",22000001,23000000,305
"11",23000001,24000000,340
"11",24000001,25000000,286
"11",25000001,26000000,298
"11",26000001,27000000,274
"11",27000001,28000000,249
"11",28000001,29000000,262
"11",29000001,30000000,327
"11",30000001,31000000,289
"11",31000001,32000000,195
"11",32000001,33000000,279
"11",33000001,34000000,188
"11",34000001,35000000,164
"11",35000001,36000000,277
"11",36000001,37000000,305
"11",37000001,38000000,392
"11",38000001,39000000,301
"11",39000001,40000000,366
"11",40000001,41000000,229
"11",41000001,42000000,353
"11",42000001,43000000,374
"11",43000001,44000000,313
"11",44000001,45000000,202
"11",45000001,46000000,255
"11",46000001,47000000,108
"11",47000001,48000000,127
"11",48000001,49000000,172
"11",49000001,50000000,174
"11",50000001,51000000,123
"11",51000001,52000000,0
"11",52000001,53000000,1
"11",53000001,54000000,0
"11",54000001,55000000,62
"11",55000001,56000000,199
"11",56000001,57000000,267
"11",57000001,58000000,314
"11",58000001,59000000,301
"11",59000001,60000000,275
"11",60000001,61000000,290
"11",61000001,62000000,184
"11",62000001,63000000,240
"11",63000001,64000000,238
"11",64000001,65000000,171
"11",65000001,66000000,184
"11",66000001,67000000,169
"11",67000001,68000000,321
"11",68000001,69000000,224
"11",69000001,70000000,306
"11",70000001,71000000,256
"11",71000001,72000000,316
"11",72000001,73000000,214
"11",73000001,74000000,142
"11",74000001,75000000,220
"11",75000001,76000000,182
"11",76000001,77000000,200
"11",77000001,78000000,250
"11",78000001,79000000,193
"11",79000001,80000000,205
"11",80000001,81000000,233
"11",81000001,82000000,272
"11",82000001,83000000,270
"11",83000001,84000000,180
"11",84000001,85000000,151
"11",85000001,86000000,227
"11",86000001,87000000,238
"11",87000001,88000000,252
"11",88000001,89000000,229
"11",89000001,90000000,168
"11",90000001,91000000,264
"11",91000001,92000000,254
"11",92000001,93000000,181
"11",93000001,94000000,348
"11",94000001,95000000,213
"11",95000001,96000000,240
"11",96000001,97000000,226
"11",97000001,98000000,313
"11",98000001,99000000,351
"11",99000001,100000000,202
"11",100000001,101000000,208
"11",101000001,102000000,282
"11",102000001,103000000,268
"11",103000001,104000000,262
"11",104000001,105000000,254
"11",105000001,106000000,197
"11",106000001,107000000,348
"11",107000001,108000000,329
"11",108000001,109000000,187
"11",109000001,110000000,257
"11",110000001,111000000,220
"11",111000001,112000000,166
"11",112000001,113000000,287
"11",113000001,114000000,185
"11",114000001,115000000,207
"11",115000001,116000000,152
"11",116000001,117000000,247
"11",117000001,118000000,108
"11",118000001,119000000,199
"11",119000001,120000000,209
"11",120000001,121000000,124
"11",121000001,122000000,248
"11",122000001,123000000,195
"11",123000001,124000000,234
"11",124000001,125000000,224
"11",125000001,126000000,198
"11",126000001,127000000,118
"11",127000001,128000000,211
"11",128000001,129000000,146
"11",129000001,130000000,186
"11",130000001,131000000,236
"11",131000001,132000000,179
"11",132000001,133000000,176
"11",133000001,134000000,203
"11",134000001,135000000,236
"11",135000001,135086622,25
"12",1,1000000,153
"12",1000001,2000000,120
"12",2000001,3000000,95
"12",3000001,4000000,144
"12",4000001,5000000,173
"12",5000001,6000000,174
"12",6000001,7000000,131
"12",7000001,8000000,286
"12",8000001,9000000,309
"12",9000001,10000000,320
"12",10000001,11000000,250
"12",11000001,12000000,268
"12",12000001,13000000,203
"12",13000001,14000000,210
"12",14000001,15000000,328
"12",15000001,16000000,190
"12",16000001,17000000,243
"12",17000001,18000000,269
"12",18000001,19000000,269
"12",19000001,20000000,258
"12",20000001,21000000,238
"12",21000001,22000000,196
"12",22000001,23000000,308
"12",23000001,24000000,196
"12",24000001,25000000,200
"12",25000001,26000000,201
"12",26000001,27000000,167
"12",27000001,28000000,210
"12",28000001,29000000,302
"12",29000001,30000000,239
"12",30000001,31000000,340
"12",31000001,32000000,394
"12",32000001,33000000,250
"12",33000001,34000000,352
"12",34000001,35000000,88
"12",35000001,36000000,0
"12",36000001,37000000,0
"12",37000001,38000000,48
"12",38000001,39000000,270
"12",39000001,40000000,237
"12",40000001,41000000,220
"12",41000001,42000000,246
"12",42000001,43000000,206
"12",43000001,44000000,234
"12",44000001,45000000,194
"12",45000001,46000000,210
"12",46000001,47000000,243
"12",47000001,48000000,276
"12",48000001,49000000,179
"12",49000001,50000000,133
"12",50000001,51000000,143
"12",51000001,52000000,114
"12",52000001,53000000,132
"12",53000001,54000000,72
"12",54000001,55000000,171
"12",55000001,56000000,220
"12",56000001,57000000,185
"12",57000001,58000000,133
"12",58000001,59000000,308
"12",59000001,60000000,301
"12",60000001,61000000,334
"12",61000001,62000000,291
"12",62000001,63000000,200
"12",63000001,64000000,277
"12",64000001,65000000,199
"12",65000001,66000000,201
"12",66000001,67000000,178
"12",67000001,68000000,302
"12",68000001,69000000,238
"12",69000001,70000000,286
"12",70000001,71000000,288
"12",71000001,72000000,201
"12",72000001,73000000,337
"12",73000001,74000000,331
"12",74000001,75000000,298
"12",75000001,76000000,286
"12",76000001,77000000,346
"12",77000001,78000000,235
"12",78000001,79000000,230
"12",79000001,80000000,152
"12",80000001,81000000,199
"12",81000001,82000000,231
"12",82000001,83000000,279
"12",83000001,84000000,312
"12",84000001,85000000,324
"12",85000001,86000000,263
"12",86000001,87000000,282
"12",87000001,88000000,413
"12",88000001,89000000,289
"12",89000001,90000000,235
"12",90000001,91000000,387
"12",91000001,92000000,276
"12",92000001,93000000,271
"12",93000001,94000000,378
"12",94000001,95000000,306
"12",95000001,96000000,181
"12",96000001,97000000,279
"12",97000001,98000000,284
"12",98000001,99000000,277
"12",99000001,100000000,299
"12",100000001,101000000,239
"12",101000001,102000000,208
"12",102000001,103000000,294
"12",103000001,104000000,273
"12",104000001,105000000,286
"12",105000001,106000000,388
"12",106000001,107000000,228
"12",107000001,108000000,361
"12",108000001,109000000,328
"12",109000001,110000000,116
"12",110000001,111000000,242
"12",111000001,112000000,178
"12",112000001,113000000,240
"12",113000001,114000000,266
"12",114000001,115000000,327
"12",115000001,116000000,358
"12",116000001,117000000,238
"12",117000001,118000000,213
"12",118000001,119000000,344
"12",119000001,120000000,365
"12",120000001,121000000,114
"12",121000001,122000000,206
"12",122000001,123000000,142
"12",123000001,124000000,156
"12",124000001,125000000,331
"12",125000001,126000000,465
"12",126000001,127000000,421
"12",127000001,128000000,411
"12",128000001,129000000,492
"12",129000001,130000000,515
"12",130000001,131000000,320
"12",131000001,132000000,289
"12",132000001,133000000,267
"12",133000001,133275309,91
"13",1,1000000,0
"13",1000001,2000000,0
"13",2000001,3000000,0
"13",3000001,4000000,0
"13",4000001,5000000,0
"13",5000001,6000000,0
"13",6000001,7000000,0
"13",7000001,8000000,0
"13",8000001,9000000,0
"13",9000001,10000000,0
"13",10000001,11000000,0
"13",11000001,12000000,0
"13",12000001,13000000,0
"13",13000001,14000000,0
"13",14000001,15000000,0
"13",15000001,16000000,0
"13",16000001,17000000,0
"13",17000001,18000000,0
"13",18000001,19000000,324
"13",19000001,20000000,169
"13",20000001,21000000,190
"13",21000001,22000000,200
"13",22000001,23000000,257
"13",23000001,24000000,248
"13",24000001,25000000,187
"13",25000001,26000000,183
"13",26000001,27000000,270
"13",27000001,28000000,239
"13",28000001,29000000,184
"13",29000001,30000000,203
"13",30000001,31000000,319
"13",31000001,32000000,261
"13",32000001,33000000,175
"13",33000001,34000000,242
"13",34000001,35000000,390
"13",35000001,36000000,163
"13",36000001,37000000,243
"13",37000001,38000000,260
"13",38000001,39000000,259
"13",39000001,40000000,265
"13",40000001,41000000,188
"13",41000001,42000000,267
"13",42000001,43000000,286
"13",43000001,44000000,224
"13",44000001,45000000,250
"13",45000001,46000000,303
"13",46000001,47000000,231
"13",47000001,48000000,318
"13",48000001,49000000,342
"13",49000001,50000000,209
"13",50000001,51000000,181
"13",51000001,52000000,241
"13",52000001,53000000,183
"13",53000001,54000000,286
"13",54000001,55000000,338
"13",55000001,56000000,327
"13",56000001,57000000,337
"13",57000001,58000000,214
"13",58000001,59000000,291
"13",59000001,60000000,247
"13",60000001,61000000,295
"13",61000001,62000000,344
"13",62000001,63000000,328
"13",63000001,64000000,359
"13",64000001,65000000,324
"13",65000001,66000000,315
"13",66000001,67000000,227
