Chr	Mt Start	Mt End	Mt fragment length	Nuc Start	Nuc End	Chr fragment length	Difference	Source
2	7227	8223	997	201549268	201550264	997	0	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				201549268	201551042	1775		Tao_Genes_2023
2				201549268	201551042	1775		Tao_Genes_2023
2				201549268	201551042	1775		Tao_Genes_2023
2	7227	13616	6390	201549268	201558129	8862	2472	Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本2_585_高置信
2				201552755	201555233	2479		Tao_Genes_2023
2				201552755	201555233	2479		Tao_Genes_2023
2				201552755	201555233	2479		Tao_Genes_2023
2	9089	11615	2527	201552756	201555229	2474	53	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	11606	12325	720	201555524	201556227	704	16	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				201555524	201556227	704		Tao_Genes_2023
2				201555524	201556227	704		Tao_Genes_2023
2				201555524	201556227	704		Tao_Genes_2023
2				201557094	201558133	1040		Tao_Genes_2023
2				201557094	201558133	1040		Tao_Genes_2023
2				201557094	201558133	1040		Tao_Genes_2023
2	12567	13616	1050	201557102	201558129	1028	22	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	2117	2283	167	202407890	202407890	1	166	Wei_Nature_2022_肿瘤
2	10665	10784	120	202576307	202576308	2	118	Wei_Nature_2022_生殖系
2				202614210	202618291	4082		Tao_Genes_2023
2				202614210	202618291	4082		Tao_Genes_2023
2				202614210	202618291	4082		Tao_Genes_2023
2	6944	11154	4211	202614210	202618532	4323	112	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				202618595	202618877	283		Tao_Genes_2023
2				202618595	202618877	283		Tao_Genes_2023
2				202618595	202618877	283		Tao_Genes_2023
2				202618878	202620037	1160		Tao_Genes_2023
2				202618878	202620037	1160		Tao_Genes_2023
2				202618878	202620037	1160		Tao_Genes_2023
2	10787	10897	111	202618883	202618995	113	2	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	15393	15585	193	202618994	202619186	193	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	5766	6610	845	202619189	202620037	849	4	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	796	1877	1082	202872943	202872945	3	1079	Wei_Nature_2022_生殖系
2	14221	14373	153	203071736	203071736	1	152	Wei_Nature_2022_肿瘤
2	3714	6286	2573	203451001	203451012	12	2561	Wei_Nature_2022_生殖系
2	10757	10927	171	205223673	205223675	3	168	Wei_Nature_2022_生殖系
2	12300	12392	93	205843304	205843305	2	91	Nyuwa基因组资源NUMTs
2	15552	15619	68	208836675	208836681	7	61	Nyuwa基因组资源NUMTs
2	3243	3393	151	209400689	209400690	2	149	Wei_Nature_2022_生殖系
2	2856	3120	265	211773781	211774040	260	5	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				211773781	211774078	298		Tao_Genes_2023
2				211773781	211774078	298		Tao_Genes_2023
2				211773781	211774078	298		Tao_Genes_2023
2	575	2957	2383	211774089	211776629	2541	158	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				211774381	211776630	2250		Tao_Genes_2023
2				211774381	211776630	2250		Tao_Genes_2023
2				211774381	211776630	2250		Tao_Genes_2023
2				211777207	211780006	2800		Tao_Genes_2023
2				211777207	211780006	2800		Tao_Genes_2023
2				211777207	211780006	2800		Tao_Genes_2023
2	4854	7680	2827	211777209	211780005	2797	30	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	9187	10368	1182	212112899	212112900	2	1180	Wei_Nature_2022_生殖系
2	5672	5814	143	212454225	212454225	1	142	Wei_Nature_2022_生殖系
2	15065	15101	37	213419058	213419059	2	35	Wei_Nature_2022_生殖系
2	603	10900	10298	214633201	214633295	95	10203	Wei_Nature_2022_生殖系
2				215812666	215812790	125		Tao_Genes_2023
2				215812666	215812790	125		Tao_Genes_2023
2				215812666	215812790	125		Tao_Genes_2023
2	9537	9659	123	215812668	215812790	123	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	3215	3440	226	216841411	216841411	1	225	Wei_Nature_2022_生殖系
2				216879716	216879842	127		Tao_Genes_2023
2				216879716	216879842	127		Tao_Genes_2023
2				216879716	216879842	127		Tao_Genes_2023
2	12217	12339	123	216879717	216879838	122	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				217574789	217574880	92		Tao_Genes_2023
2				217574789	217574880	92		Tao_Genes_2023
2				217574789	217574880	92		Tao_Genes_2023
2	12982	13036	55	217574801	217574855	55	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	12695	12768	74	218105889	218105889	1	73	Wei_Nature_2022_生殖系
2	9250	15342	6093	218715695	218715695	1	6092	Wei_Nature_2022_生殖系
2	9576	9692	117	219380766	219380771	6	111	Nyuwa基因组资源NUMTs
2	15503	15661	159	219395880	219395885	6	153	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
2	6053	6505	453	220048819	220049271	453	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				220048819	220049272	454		Tao_Genes_2023
2				220048819	220049272	454		Tao_Genes_2023
2				220048819	220049272	454		Tao_Genes_2023
2	9824	10360	537	220640529	220640529	1	536	Wei_Nature_2022_肿瘤
2	6100	6262	163	221784911	221784913	3	160	Wei_Nature_2022_生殖系
2	12256	12361	106	222745492	222745497	6	100	Wei_Nature_2022_生殖系
2	5827	5968	142	223086643	223086643	1	141	Wei_Nature_2022_生殖系
2	14966	15087	122	224139689	224139690	2	120	Wei_Nature_2022_生殖系
2	5743	5862	120	224706240	224706240	1	119	Wei_Nature_2022_生殖系
2				226421701	226421794	94		Tao_Genes_2023
2				226421701	226421794	94		Tao_Genes_2023
2				226421701	226421794	94		Tao_Genes_2023
2	2648	2742	95	226421703	226421794	92	3	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	11302	11500	199	226426719	226426720	2	197	Wei_Nature_2022_生殖系
2	890	1048	159	226722269	226722426	158	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				226722269	226722426	158		Tao_Genes_2023
2				226722269	226722426	158		Tao_Genes_2023
2				226722269	226722426	158		Tao_Genes_2023
2	2343	2558	216	227601260	227601263	4	212	Wei_Nature_2022_生殖系
2	64	16070	16007	227999354	227999355	2	16005	Wei_Nature_2022_生殖系
2	1013	2496	1484	228689843	228689856	14	1470	Wei_Nature_2022_生殖系
2				229028784	229028989	206		Tao_Genes_2023
2				229028784	229028989	206		Tao_Genes_2023
2				229028784	229028989	206		Tao_Genes_2023
2	3668	3780	113	229028787	229028907	121	8	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	13050	13104	55	231574210	231574264	55	0	Daniela_Lascaro_BMC_Genomics_2008
2	34	191	158	232315090	232315091	2	156	Wei_Nature_2022_生殖系
2	8303	8425	123	232388634	232388643	10	113	Wei_Nature_2022_生殖系
2	12732	13186	455	233669243	233669245	3	452	Wei_Nature_2022_生殖系
2	5138	7927	2790	234655832	234655858	27	2763	Wei_Nature_2022_生殖系
2	771	1032	262	235455990	235456247	258	4	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				235455990	235456247	258		Tao_Genes_2023
2				235455990	235456247	258		Tao_Genes_2023
2				235455990	235456247	258		Tao_Genes_2023
2	4868	5012	145	235650505	235650507	3	142	Wei_Nature_2022_生殖系
2				237125607	237125679	73		Tao_Genes_2023
2				237125607	237125679	73		Tao_Genes_2023
2				237125607	237125679	73		Tao_Genes_2023
2	2014	2087	74	237413047	237413048	2	72	Wei_Nature_2022_生殖系
2				237520602	237521777	1176		Tao_Genes_2023
2				237520602	237521777	1176		Tao_Genes_2023
2				237520602	237521777	1176		Tao_Genes_2023
2				237521780	237521838	59		Tao_Genes_2023
2				237521780	237521838	59		Tao_Genes_2023
2				237521780	237521838	59		Tao_Genes_2023
2				237521841	237521899	59		Tao_Genes_2023
2				237521841	237521899	59		Tao_Genes_2023
2				237521841	237521899	59		Tao_Genes_2023
2				237521902	237521960	59		Tao_Genes_2023
2				237521902	237521960	59		Tao_Genes_2023
2				237521902	237521960	59		Tao_Genes_2023
2				237521963	237522021	59		Tao_Genes_2023
2				237521963	237522021	59		Tao_Genes_2023
2				237521963	237522021	59		Tao_Genes_2023
2				237522024	237522082	59		Tao_Genes_2023
2				237522024	237522082	59		Tao_Genes_2023
2				237522024	237522082	59		Tao_Genes_2023
2				237522085	237522143	59		Tao_Genes_2023
2				237522085	237522143	59		Tao_Genes_2023
2				237522085	237522143	59		Tao_Genes_2023
2				237522146	237522204	59		Tao_Genes_2023
2				237522146	237522204	59		Tao_Genes_2023
2				237522146	237522204	59		Tao_Genes_2023
2	13048	13103	56	237522180	237522235	56	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2				237522207	237522265	59		Tao_Genes_2023
2				237522207	237522265	59		Tao_Genes_2023
2				237522207	237522265	59		Tao_Genes_2023
2				237522268	237522326	59		Tao_Genes_2023
2				237522268	237522326	59		Tao_Genes_2023
2				237522268	237522326	59		Tao_Genes_2023
2				237522329	237522387	59		Tao_Genes_2023
2				237522329	237522387	59		Tao_Genes_2023
2				237522329	237522387	59		Tao_Genes_2023
2				237522390	237522448	59		Tao_Genes_2023
2				237522390	237522448	59		Tao_Genes_2023
2				237522390	237522448	59		Tao_Genes_2023
2				237522451	237522509	59		Tao_Genes_2023
2				237522451	237522509	59		Tao_Genes_2023
2				237522451	237522509	59		Tao_Genes_2023
2				237522512	237522569	58		Tao_Genes_2023
2				237522512	237522569	58		Tao_Genes_2023
2				237522512	237522569	58		Tao_Genes_2023
2				237522573	237522631	59		Tao_Genes_2023
2				237522573	237522631	59		Tao_Genes_2023
2				237522573	237522631	59		Tao_Genes_2023
2				237522634	237524214	1581		Tao_Genes_2023
2				237522634	237524214	1581		Tao_Genes_2023
2				237522634	237524214	1581		Tao_Genes_2023
2	10087	10319	233	237523972	237524204	233	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
2	6536	6932	397	239073185	239073185	1	396	Wei_Nature_2022_肿瘤
2	12888	12968	81	239406143	239406145	3	78	Wei_Nature_2022_生殖系
3	15798	16041	244	985305	985305	1	243	Wei_Nature_2022_肿瘤
3	16086	16490	405	1070629	1070633	5	400	Wei_Nature_2022_生殖系
3	527	670	144	1219989	1219990	2	142	Nyuwa基因组资源NUMTs
3	7265	7369	105	4719381	4719383	3	102	Wei_Nature_2022_生殖系
3	11445	11513	69	6325609	6325610	2	67	Nyuwa基因组资源NUMTs
3	6257	6327	71	7189773	7189773	1	70	Wei_Nature_2022_生殖系
3	15701	15969	269	7755028	7755028	1	268	Wei_Nature_2022_生殖系
3	492	561	70	7977856	7977856	1	69	Wei_Nature_2022_生殖系
3	12296	12364	69	9387116	9387117	2	67	Wei_Nature_2022_生殖系
3	13757	14589	833	9470607	9470607	1	832	Wei_Nature_2022_肿瘤
3	14220	14290	71	9804228	9804230	3	68	Wei_Nature_2022_生殖系
3	2942	14059	11118	9848269	9848276	8	11110	Wei_Nature_2022_生殖系
3	15191	15768	578	9991013	9991013	1	577	Wei_Nature_2022_肿瘤
3	10196	10271	76	10191005	10191005	1	75	Nyuwa基因组资源NUMTs
3	15538	15741	204	11241516	11241528	13	191	Nyuwa基因组资源NUMTs
3	16116	16569	454	11744427	11744427	1	453	Wei_Nature_2022_肿瘤
3				12164841	12164977	137		Tao_Genes_2023
3				12164841	12164977	137		Tao_Genes_2023
3				12164841	12164977	137		Tao_Genes_2023
3	7085	7574	490	12164841	12165633	793	303	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3				12165300	12165642	343		Tao_Genes_2023
3				12165300	12165642	343		Tao_Genes_2023
3				12165300	12165642	343		Tao_Genes_2023
3	12076	12232	157	12340115	12340115	1	156	Wei_Nature_2022_生殖系
3	8460	8552	93	12562400	12562401	2	91	Wei_Nature_2022_生殖系
3	6133	6390	258	12737599	12737599	1	257	Nyuwa基因组资源NUMTs
3	9841	10092	252	13807132	13807141	10	242	Wei_Nature_2022_生殖系
3	69	932	864	13831188	13831188	1	863	Wei_Nature_2022_生殖系
3	13132	13329	198	14160109	14160114	6	192	Wei_Nature_2022_生殖系
3	12565	13089	525	15026232	15026233	2	523	Nyuwa基因组资源NUMTs
3	13464	13673	210	16469111	16469112	2	208	Wei_Nature_2022_生殖系
3	3612	16491	12880	16691572	16691968	397	12483	Wei_Nature_2022_生殖系
3	8414	12595	4182	16915781	16915782	2	4180	Wei_Nature_2022_生殖系
3	7919	7982	64	17495128	17495129	2	62	Nyuwa基因组资源NUMTs
3	12288	13613	1326	17999761	17999761	1	1325	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
3	761	909	149	19817636	19817637	2	147	Nyuwa基因组资源NUMTs
3	7819	8041	223	22189152	22189159	8	215	Nyuwa基因组资源NUMTs
3	3157	3225	69	22495106	22495106	1	68	Wei_Nature_2022_生殖系
3	3889	4369	481	23030930	23030930	1	480	Wei_Nature_2022_生殖系
3	5678	5863	186	23344849	23344853	5	181	Wei_Nature_2022_生殖系
3	16121	16569	449	23719822	23719822	1	448	Wei_Nature_2022_肿瘤
3	15573	15729	157	23748206	23748210	5	152	Nyuwa基因组资源NUMTs
3	5046	9393	4348	23894986	23894986	1	4347	Wei_Nature_2022_生殖系
3				24417483	24417584	102		Tao_Genes_2023
3				24417483	24417584	102		Tao_Genes_2023
3				24417483	24417584	102		Tao_Genes_2023
3	7933	8003	71	24997186	24997188	3	68	Nyuwa基因组资源NUMTs
3	16210	16331	122	25226740	25226749	10	112	Wei_Nature_2022_生殖系
3				25467500	25467542	43		Tao_Genes_2023
3				25467500	25467542	43		Tao_Genes_2023
3				25467500	25467542	43		Tao_Genes_2023
3	10984	11022	39	25467504	25467542	39	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3	13448	14082	635	28329779	28329779	1	634	Wei_Nature_2022_肿瘤
3	11916	11970	55	28334886	28334940	55	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3				28334886	28334943	58		Tao_Genes_2023
3				28334886	28334943	58		Tao_Genes_2023
3				28334886	28334943	58		Tao_Genes_2023
3				28933159	28933268	110		Tao_Genes_2023
3				28933159	28933268	110		Tao_Genes_2023
3				28933159	28933268	110		Tao_Genes_2023
3	9816	9955	140	29229318	29229318	1	139	Wei_Nature_2022_生殖系
3	14604	15520	917	29568172	29568172	1	916	Wei_Nature_2022_肿瘤
3				29797651	29797904	254		Tao_Genes_2023
3				29797651	29797904	254		Tao_Genes_2023
3				29797651	29797904	254		Tao_Genes_2023
3	10400	10642	243	29797652	29797895	244	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3	7128	7199	72	30899172	30899175	4	68	Wei_Nature_2022_生殖系
3	5646	5766	121	32376461	32376464	4	117	Wei_Nature_2022_生殖系
3	513	588	76	33329513	33329515	3	73	Wei_Nature_2022_生殖系
3	8556	8767	212	33577389	33577408	20	192	Wei_Nature_2022_生殖系
3	9738	9829	92	33909367	33909369	3	89	Wei_Nature_2022_生殖系
3				34012902	34013059	158		Tao_Genes_2023
3				34012902	34013059	158		Tao_Genes_2023
3				34012902	34013059	158		Tao_Genes_2023
3	6253	6369	117	34278503	34278508	6	111	Nyuwa基因组资源NUMTs
3	12961	13023	63	34487178	34487577	400	337	Wei_Nature_2022_生殖系
3	696	803	108	34808721	34808721	1	107	Nyuwa基因组资源NUMTs
3	4513	4665	153	35636923	35636932	10	143	Wei_Nature_2022_生殖系
3	15688	15766	79	36262433	36262434	2	77	Wei_Nature_2022_生殖系
3	5478	5601	124	37128154	37128161	8	116	Wei_Nature_2022_生殖系
3	14845	15006	162	37140490	37140494	5	157	Nyuwa基因组资源NUMTs
3				38330485	38330620	136		Tao_Genes_2023
3				38330485	38330620	136		Tao_Genes_2023
3				38330485	38330620	136		Tao_Genes_2023
3	5559	5635	77	39715811	39715812	2	75	Wei_Nature_2022_生殖系
3	1741	3041	1301	40220044	40221345	1302	1	Daniela_Lascaro_BMC_Genomics_2008
3				40252144	40253767	1624		Tao_Genes_2023
3				40252144	40253767	1624		Tao_Genes_2023
3				40252144	40253767	1624		Tao_Genes_2023
3	1418	3039	1622	40252147	40253767	1621	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3	311	505	195	41424547	41424549	3	192	Wei_Nature_2022_生殖系
3				43229317	43229731	415		Tao_Genes_2023
3				43229317	43229731	415		Tao_Genes_2023
3				43229317	43229731	415		Tao_Genes_2023
3	15808	16210	403	43229326	43229731	406	3	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3				44170756	44170859	104		Tao_Genes_2023
3				44170756	44170859	104		Tao_Genes_2023
3				44170756	44170859	104		Tao_Genes_2023
3				44868400	44868504	105		Tao_Genes_2023
3				44868400	44868504	105		Tao_Genes_2023
3				44868400	44868504	105		Tao_Genes_2023
3	15746	15816	71	45631030	45631030	1	70	Wei_Nature_2022_生殖系
3	130	16056	15927	46972531	46972535	5	15922	Wei_Nature_2022_生殖系
3	12931	12931	1	47447829	47447839	11	10	Wei_Nature_2022_生殖系
3	2844	2915	72	48886465	48886465	1	71	Wei_Nature_2022_生殖系
3	14862	14997	136	49112096	49112105	10	126	Wei_Nature_2022_生殖系
3	1389	2627	1239	49961511	49961511	1	1238	Wei_Nature_2022_肿瘤
3			1271	50152154	50152160	7	1264	Nyuwa基因组资源NUMTs
3	6278	6486	209	51661199	51661202	4	205	Wei_Nature_2022_生殖系
3			9501	51857578	51857578	1	9500	Nyuwa基因组资源NUMTs
3	14006	14142	137	51971011	51971013	3	134	Nyuwa基因组资源NUMTs
3	13196	13376	181	53357239	53357249	11	170	Nyuwa基因组资源NUMTs
3	3083	3292	210	54531100	54531104	5	205	Wei_Nature_2022_生殖系
3	15585	15863	279	55033735	55033746	12	267	Wei_Nature_2022_生殖系
3				56039011	56039124	114		Tao_Genes_2023
3				56039011	56039124	114		Tao_Genes_2023
3				56039011	56039124	114		Tao_Genes_2023
3	11220	11331	112	56113192	56113193	2	110	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
3	3128	11126	7999	56128996	56128997	2	7997	Wei_Nature_2022_生殖系
3	12932	13329	398	57156723	57156729	7	391	Wei_Nature_2022_生殖系
3	9769	9977	209	57180092	57180093	2	207	Wei_Nature_2022_生殖系
3	41	856	816	59896362	59896362	1	815	Wei_Nature_2022_肿瘤
3	4165	4256	92	60391743	60391743	1	91	Wei_Nature_2022_肿瘤
3	6403	6681	279	60743946	60743952	7	272	Nyuwa基因组资源NUMTs
3	5886	16112	10227	60871092	60871093	2	10225	Wei_Nature_2022_生殖系
3				63847025	63847101	77		Tao_Genes_2023
3				63847025	63847101	77		Tao_Genes_2023
3				63847025	63847101	77		Tao_Genes_2023
3	15559	15633	75	63847026	63847100	75	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3	16116	16569	454	64038765	64038765	1	453	Wei_Nature_2022_肿瘤
3	11163	11234	72	64299649	64299656	8	64	Wei_Nature_2022_生殖系
3	5736	5839	104	64583108	64583124	17	87	Wei_Nature_2022_生殖系
3	10590	10610	21	66132364	66132364	1	20	Wei_Nature_2022_生殖系
3	13708	13804	97	66900868	66900869	2	95	Wei_Nature_2022_生殖系
3				68658933	68659288	356		Tao_Genes_2023
3				68658933	68659288	356		Tao_Genes_2023
3				68658933	68659288	356		Tao_Genes_2023
3	16085	16173	89	68658950	68659038	89	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3	4353	16173	11821	68658950	68659131	182	11639	Simone_BMC_Genomics_2011_版本2_585_高置信
3	4353	4428	76	68659056	68659131	76	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3	3058	3215	158	68659129	68659287	159	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3	11689	11780	92	68732362	68732365	4	88	Nyuwa基因组资源NUMTs
3	4477	4661	185	68870790	68870790	1	184	Wei_Nature_2022_生殖系
3	4477	8954	4478	68870790	68870790	1	4477	Nyuwa基因组资源NUMTs
3	15138	15205	68	69071048	69071049	2	66	Nyuwa基因组资源NUMTs
3	15548	15620	73	69443070	69443070	1	72	Wei_Nature_2022_生殖系
3	1	16531	16531	70340838	70340845	8	16523	Wei_Nature_2022_生殖系
3	6502	6571	70	71473281	71473282	2	68	Nyuwa基因组资源NUMTs
3	518	12255	11738	71798701	71798703	3	11735	Wei_Nature_2022_生殖系
3	7899	8243	345	72159076	72159076	1	344	Wei_Nature_2022_肿瘤
3				72583296	72583537	242		Tao_Genes_2023
3				72583296	72583537	242		Tao_Genes_2023
3				72583296	72583537	242		Tao_Genes_2023
3	9136	9372	237	72583300	72583536	237	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
3	10349	10408	60	73403068	73403068	1	59	Wei_Nature_2022_生殖系
3	3249	3320	72	74954161	74954165	5	67	Wei_Nature_2022_生殖系
3	10619	12392	1774	75071135	75071136	2	1772	Wei_Nature_2022_生殖系
3	15898	16342	445	75553548	75553548	1	444	Wei_Nature_2022_肿瘤
3	190	16165	15976	75577852	75577852	1	15975	Wei_Nature_2022_肿瘤
3	928	1018	91	76597809	76597815	7	84	Nyuwa基因组资源NUMTs
3	6783	12501	5719	78137509	78137515	7	5712	Wei_Nature_2022_生殖系
3	3523	3567	45	78565413	78565429	17	28	Wei_Nature_2022_生殖系
