hsM	1	16469
hsM	14777	14932
hsM	5713	5713
hsM	14958	14958
hsM	12896	13168
hsM	1328	15891
hsM	16089	16383
hsM	1	16405
hsM	14777	14921
hsM	1319	1529
hsM	4111	4699
hsM	2032	11230
hsM	16193	16435
hsM	3913	3913
hsM	12835	12906
hsM	3070	13125
hsM	16089	16466
hsM	14777	14917
hsM	6148	6148
hsM	12720	14860
hsM	6225	6344
hsM	77	16437
hsM	16089	16356
hsM	44	16432
hsM	5713	5716
hsM	12361	13150
hsM	12720	14870
hsM	4687	5148
hsM	16113	16463
hsM	1	16369
hsM	9161	12343
hsM	8671	8716
hsM	15962	16323
hsM	4127	4424
hsM	7429	7530
hsM	16089	16372
hsM	1	16451
hsM	1	13375
hsM	6316	6321
hsM	9373	12315
hsM	12835	12899
hsM	12720	14889
hsM	466	487
hsM	6225	6341
hsM	15421	15422
hsM	16089	16441
hsM	36	16413
hsM	12720	14918
hsM	16089	16438
hsM	59	16419
hsM	12835	12909
hsM	16089	16458
hsM	81	16455
hsM	14958	14961
hsM	6225	6347
hsM	4673	4737
hsM	861	10011
hsM	16089	16356
hsM	28	16426
hsM	5713	5713
hsM	6148	6148
hsM	12720	14904
hsM	6225	6283
hsM	6225	6282
hsM	3971	4438
hsM	1901	14602
hsM	3229	12360
hsM	16089	16354
hsM	42	16424
hsM	8013	11933
hsM	2491	2595
hsM	12720	14907
hsM	11963	14562
hsM	6225	6349
hsM	4111	4725
hsM	5609	6249
hsM	6446	7052
hsM	787	11056
hsM	1618	15746
hsM	1480	15144
hsM	14777	14879
hsM	8671	8671
hsM	12835	12924
hsM	5977	5977
hsM	2157	16069
hsM	151	7583
hsM	2277	10628
hsM	6252	6321
hsM	4132	5664
hsM	8029	8258
hsM	1630	10232
hsM	3376	3386
hsM	7210	9096
hsM	6999	10353
hsM	16089	16464
hsM	7439	10252
hsM	3376	3677
hsM	3545	5785
hsM	14777	14932
hsM	10307	11273
hsM	6225	6331
hsM	12361	13164
hsM	12720	14894
hsM	3634	3708
hsM	5465	9410
hsM	6225	6295
hsM	6225	6313
hsM	12016	12027
hsM	5652	6252
hsM	1710	15021
hsM	5415	7619
hsM	16120	16471
hsM	9248	9476
hsM	7806	9159
hsM	8670	8716
hsM	6148	6148
hsM	12410	13170
hsM	642	1975
hsM	4196	4662
hsM	2889	6526
hsM	16089	16455
hsM	8917	10656
hsM	1	16431
hsM	5713	5713
hsM	13367	16141
hsM	6225	6346
hsM	3998	4694
hsM	5626	5921
hsM	6774	7541
hsM	8389	9600
hsM	6962	16356
hsM	3522	13694
hsM	2028	11703
hsM	1076	12880
hsM	933	1033
hsM	9807	11681
hsM	2201	13028
hsM	2733	3766
hsM	6148	6148
hsM	12359	13088
hsM	12720	14878
hsM	9700	11260
hsM	6225	6334
hsM	4127	4810
hsM	6960	7405
hsM	1104	1605
hsM	16294	16448
hsM	1593	1642
hsM	7201	8038
hsM	5713	5716
hsM	12835	12920
hsM	14950	14950
hsM	12715	14900
hsM	4624	4719
hsM	3441	9565
hsM	16089	16252
hsM	1	16415
hsM	9323	12391
hsM	12835	12876
hsM	6148	6148
hsM	12720	14882
hsM	7901	8041
hsM	770	12854
hsM	503	14606
hsM	16089	16435
hsM	13287	13298
hsM	14039	14039
hsM	13764	13886
hsM	12720	14878
hsM	4541	12513
hsM	4130	4533
hsM	16089	16431
hsM	345	345
hsM	12835	12920
hsM	12361	13153
hsM	12720	14889
hsM	4084	7175
hsM	1725	7980
hsM	16089	16425
hsM	1	16407
hsM	12361	13107
hsM	7120	8281
hsM	9270	9294
hsM	16089	16411
hsM	11499	11499
hsM	1	16381
hsM	9577	9584
hsM	9333	12385
hsM	5713	5722
hsM	12835	12914
hsM	12720	14902
hsM	6225	6321
hsM	5736	5856
hsM	3758	13252
hsM	16089	16483
hsM	1	16379
hsM	7126	7180
hsM	14958	14958
hsM	12835	12920
hsM	12720	14881
hsM	5627	8066
hsM	6977	7789
hsM	499	7924
hsM	1315	13698
hsM	16089	16450
hsM	8859	12277
hsM	7621	13993
hsM	14777	14925
hsM	12359	13109
hsM	6225	6326
hsM	6225	6225
hsM	1930	4372
hsM	16089	16441
hsM	42	16426
hsM	12835	12914
hsM	3701	3702
hsM	7238	7239
hsM	6225	6326
hsM	921	11056
hsM	16089	16486
hsM	13287	13350
hsM	844	1082
hsM	23	16467
hsM	9906	12388
hsM	7493	7493
hsM	12835	12909
hsM	12361	13104
hsM	12720	14903
hsM	6225	6294
hsM	4003	15437
hsM	941	11635
hsM	16089	16475
hsM	6	16459
hsM	9167	12431
hsM	12366	13078
hsM	12720	14874
hsM	2816	2816
hsM	4627	5081
hsM	6914	6973
hsM	713	13194
hsM	16089	16476
hsM	1	16515
hsM	14777	14934
hsM	6148	6148
hsM	12361	13168
hsM	12720	14865
hsM	6225	6338
hsM	7806	7964
hsM	7851	11290
hsM	16089	16454
hsM	13286	13359
hsM	79	16479
hsM	3674	13805
hsM	9314	12471
hsM	12835	12911
hsM	6148	6148
hsM	12449	13168
hsM	12720	14924
hsM	1625	13028
hsM	6225	6344
hsM	16089	16405
hsM	98	16418
hsM	12720	14861
hsM	7924	7928
hsM	4111	4300
hsM	6465	6793
hsM	7310	7402
hsM	2477	6662
hsM	3821	11835
hsM	6332	7569
hsM	1337	7061
hsM	6520	10058
hsM	35	670
hsM	16089	16328
hsM	13287	13354
hsM	2248	11519
hsM	6264	6280
hsM	5713	5716
hsM	14958	14958
hsM	12835	12912
hsM	12361	13175
hsM	4798	6641
hsM	4310	6410
hsM	6225	6233
hsM	7924	7929
hsM	10058	15493
hsM	4072	5232
hsM	8554	8951
hsM	1185	14340
hsM	5718	6604
hsM	11935	12928
hsM	1416	7786
hsM	16089	16442
hsM	14	16474
hsM	10288	13981
hsM	7172	15540
hsM	6881	6920
hsM	6893	6926
hsM	5713	5714
hsM	14958	14958
hsM	7258	14330
hsM	12361	13173
hsM	12720	14899
hsM	1188	13793
hsM	7873	15417
hsM	6225	6290
hsM	1144	7158
hsM	4130	4628
hsM	7018	7561
hsM	8276	8737
hsM	1452	12234
hsM	1304	11699
hsM	16089	16465
hsM	1084	1103
hsM	4205	11561
hsM	3910	3911
hsM	14777	14891
hsM	6266	6281
hsM	5713	5715
hsM	12835	12908
hsM	12719	14907
hsM	15889	15910
hsM	3734	4060
hsM	9224	12833
hsM	6225	6300
hsM	8697	9265
hsM	13837	13837
hsM	16088	16455
hsM	11	16400
hsM	8671	8671
hsM	12835	12918
hsM	12720	14907
hsM	6225	6225
hsM	3112	6785
hsM	16422	16422
hsM	16089	16428
hsM	20	16453
hsM	3669	11907
hsM	14777	14930
hsM	5713	5713
hsM	14958	14958
hsM	14958	14958
hsM	12835	12918
hsM	12720	14910
hsM	2082	4458
hsM	4451	10166
hsM	7010	7681
hsM	16089	16419
hsM	1	16399
hsM	12835	12885
hsM	6148	6148
hsM	12361	13135
hsM	12720	14881
hsM	16089	16294
hsM	39	16392
hsM	6148	6148
hsM	12720	14897
hsM	11571	11571
hsM	16089	16450
hsM	37	16423
hsM	14777	14826
hsM	6225	6331
hsM	4628	5587
hsM	2844	12271
hsM	8279	14115
hsM	16089	16398
hsM	7812	9214
hsM	5713	5713
hsM	14958	14958
hsM	6148	6148
hsM	12720	14894
hsM	9912	9961
hsM	16089	16327
hsM	22	16415
hsM	15699	15699
hsM	9103	12358
hsM	14958	14958
hsM	12835	12886
hsM	6148	6148
hsM	12361	13173
hsM	12720	14910
hsM	4280	9701
hsM	1	16496
hsM	4698	4732
hsM	5561	5719
hsM	16089	16447
hsM	35	16422
hsM	14777	14934
hsM	8671	8715
hsM	14958	14958
hsM	12364	13153
hsM	12721	14857
hsM	6228	6319
hsM	16089	16294
hsM	50	16423
hsM	8671	8717
hsM	14958	14958
hsM	4058	15164
hsM	16387	16415
hsM	3	16490
hsM	8671	8709
hsM	6224	6334
hsM	6281	6285
hsM	4111	4683
hsM	4621	5914
hsM	16166	16412
hsM	1	16409
hsM	5476	10636
hsM	5713	5713
hsM	8671	8671
hsM	9704	16487
hsM	16089	16480
hsM	107	16404
hsM	6225	6292
hsM	12361	13024
hsM	6225	6343
hsM	1262	10127
hsM	16089	16381
hsM	8671	8682
hsM	6148	6148
hsM	12720	14889
hsM	6228	6331
hsM	7885	8955
hsM	16089	16335
hsM	21	16464
hsM	3230	5064
hsM	5713	5713
hsM	14031	14031
hsM	12720	14874
hsM	6968	7306
hsM	6225	6315
hsM	10579	13608
hsM	4720	4721
hsM	16089	16425
hsM	12062	12809
hsM	51	16411
hsM	14777	14890
hsM	8671	8715
hsM	14958	14958
hsM	12720	14905
hsM	6224	6339
hsM	2508	14671
hsM	16089	16468
hsM	12498	12503
hsM	51	16438
hsM	14777	14851
hsM	6246	6326
hsM	12835	12914
hsM	12360	13158
hsM	3384	7558
hsM	6225	6338
hsM	16089	16321
hsM	6148	6148
hsM	12720	14903
hsM	13790	15700
hsM	6964	13914
hsM	16089	16294
hsM	85	16512
hsM	14777	14931
hsM	14958	14958
hsM	12720	14893
hsM	1	16470
hsM	6225	6341
hsM	6225	6225
hsM	3371	11563
hsM	2666	10643
hsM	16089	16363
hsM	45	16464
hsM	6148	6148
hsM	15876	15876
hsM	12715	14910
hsM	4111	4111
hsM	10190	13018
hsM	16089	16383
hsM	76	16481
hsM	14777	14916
hsM	6846	6937
hsM	6846	6911
hsM	6148	6148
hsM	12720	14881
hsM	4571	4718
hsM	16146	16473
hsM	1	16433
hsM	14958	14958
hsM	12720	12720
hsM	7419	13245
hsM	16089	16342
hsM	6	16446
hsM	9295	12456
hsM	6264	6368
hsM	4111	4696
hsM	16103	16319
hsM	25	16433
hsM	6883	6922
hsM	12835	12906
hsM	12721	14899
hsM	7135	7315
hsM	57	9873
hsM	8203	12972
hsM	1705	3993
hsM	11278	11459
hsM	14031	14031
hsM	12369	13153
hsM	12720	14896
hsM	5279	10470
hsM	6671	14856
hsM	6226	6299
hsM	6225	6244
hsM	1825	16370
hsM	16089	16475
hsM	3697	13839
hsM	12835	12918
hsM	12720	14882
hsM	6225	6316
hsM	4189	4583
hsM	3766	14731
hsM	1824	8899
hsM	5832	8045
hsM	16089	16295
hsM	2147	14945
hsM	1	16495
hsM	3215	11409
hsM	9362	9441
hsM	8320	12486
hsM	9770	10096
hsM	1017	5095
hsM	4018	12680
hsM	4111	4698
hsM	5271	13680
hsM	1850	16353
hsM	5456	11676
hsM	7304	12092
hsM	848	12453
hsM	508	14801
hsM	4	16435
hsM	13957	15404
hsM	3784	7070
hsM	490	575
hsM	2024	7479
hsM	6290	6331
hsM	6846	6913
hsM	2507	6952
hsM	14958	14958
hsM	12361	13167
hsM	12720	14831
hsM	9472	15238
hsM	1798	9912
hsM	7107	7174
hsM	6225	6341
hsM	4111	4732
hsM	7027	7097
hsM	3974	8553
hsM	1568	6427
hsM	13837	13870
hsM	16089	16413
hsM	1039	1712
hsM	594	13420
hsM	9038	11896
hsM	670	15913
hsM	1108	3391
hsM	3658	13774
hsM	14031	14031
hsM	12720	14909
hsM	2054	10320
hsM	585	7997
hsM	6225	6299
hsM	4693	4725
hsM	5637	6265
hsM	758	15273
hsM	3041	4324
hsM	16089	16471
hsM	16073	16273
hsM	12361	13068
hsM	12720	14905
hsM	14788	14788
hsM	5775	13002
hsM	492	3619
hsM	11387	11389
hsM	6257	6332
hsM	212	12818
hsM	2990	8206
